meanR;meanG;meanB;stdR;stdG;stdB;skewR;skewG;skewB;kurR;kurG;kurB;entR;entG;entB;Class
15.6602776;14.84929348;5.182193433;40.31579838;39.0660216;16.46076802;2.426452299;2.52777301;4.047558043;4.572189956;5.092658578;18.27885667;11.16692408;11.1407243;10.93708727;6
12.84038307;11.52437554;4.040701661;34.05194018;31.64380589;13.44895409;2.464569492;2.711693704;4.505955597;4.599531762;6.231690452;24.62316741;11.10675433;11.07085544;10.85895642;6
17.77691036;14.93690867;5.294496194;44.97922279;39.7413916;17.19987645;2.491623852;2.808353803;4.198053601;5.233926354;7.278051617;19.66581958;11.21429243;11.16031639;10.9126992;6
21.96882127;19.67542298;5.014831423;51.37125842;46.6676417;15.4979631;2.068944023;2.150446813;4.008220033;2.716358457;3.127351855;18.05371719;11.31809896;11.303428;11.00232274;6
24.95122581;20.88736594;7.480437931;55.53582909;48.06449895;21.02171105;1.986609639;2.178354941;3.398892603;2.495682483;3.506986164;11.97503084;11.410388;11.3759913;11.14378338;6
19.47772205;16.35085753;5.753973666;48.45101955;42.09782972;17.47605998;2.325917504;2.554982597;3.778723817;4.056425224;5.498178572;15.61579811;11.22676961;11.19105393;11.00453304;6
17.25874283;15.48449827;4.887843627;44.83663473;40.86645943;15.41178411;2.390916163;2.489522709;3.998244217;4.156416697;4.748287946;18.0982701;11.14290511;11.12582733;10.9379066;6
18.62335891;16.89261087;4.950102857;47.43441174;43.58474123;16.01223584;2.332973326;2.40495588;4.118307705;3.950160883;4.328335831;18.68750099;11.17466538;11.16055649;10.90890002;6
18.23171497;16.73391657;6.113026997;46.7177648;43.59461763;18.66369538;2.406183325;2.502536163;3.569140289;4.446402693;5.001854967;13.03711491;11.17332434;11.15513304;10.97172737;6
18.80162106;15.86965876;4.69722325;46.91122044;40.66573655;14.93953414;2.283173154;2.440119744;4.089578589;3.713828752;4.607540588;19.21864503;11.2132684;11.18439246;10.93174299;6
17.55413084;14.48957178;5.780242619;44.26760578;38.57701504;18.22949535;2.561221597;2.894445633;3.989899578;5.746913776;7.951173073;17.10781103;11.23581591;11.17655404;10.96547683;6
16.3494861;13.77854182;5.255312346;43.45489526;38.06347378;16.23476152;2.574259531;2.805434808;3.744399737;5.369613799;6.854081826;15.29756066;11.12340142;11.07931486;10.95659309;6
18.73678655;17.30457578;6.095057862;46.96733516;43.97601188;18.6749813;2.378504041;2.450035412;3.727606609;4.428004085;4.798433513;14.7073301;11.21660598;11.20132344;10.98572563;6
17.4186795;14.59343026;4.176000832;43.77252455;38.42595204;14.48460328;2.477933464;2.781740425;4.610848983;5.157576512;7.160631853;23.87420453;11.22806659;11.17849803;10.8247875;6
20.10679009;17.69991024;4.871457794;49.16145757;44.11212536;14.97552814;2.202271974;2.311499674;3.930942273;3.280940377;3.863473567;17.82819819;11.24468906;11.22415376;10.98627213;6
24.15145001;21.29935397;6.213352903;54.70250632;48.97467891;16.72314609;1.977041732;2.043500608;3.396230406;2.190147224;2.51082728;13.20733595;11.37954835;11.36109415;11.21077753;6
19.34897952;16.41468465;5.336064626;46.64050855;40.40190171;17.39625321;2.200576256;2.333058347;3.904168482;3.442791569;4.222817623;15.85379426;11.2734455;11.25174984;10.88040256;6
21.23890725;19.25242889;6.4032163;51.50656978;47.475285;17.985114;2.203577422;2.280445824;3.379081596;3.260898771;3.652507072;12.30652511;11.26805757;11.24767603;11.12073401;6
18.83297122;16.31256934;5.21476863;46.97886446;41.59260751;16.14271786;2.349480857;2.464885691;3.88717687;4.217468492;4.840704973;16.73514914;11.22477577;11.19989407;10.97584095;6
18.27202755;14.26265101;5.530566214;46.16449689;38.55479936;17.52868303;2.604659467;3.020324252;4.099711275;6.035772607;8.816268715;18.3163375;11.23997098;11.16626806;10.96872174;6
19.5501591;14.83915996;5.323116987;49.04058901;39.1452985;16.6702646;2.456662139;2.804261775;3.987586851;4.970158778;7.353232248;17.46373817;11.23125946;11.17886564;10.97170031;6
14.52263429;10.95998405;3.996245917;38.92890464;30.29156468;13.5746345;2.645656395;2.7997852;4.645793674;5.862095969;6.774493781;25.43433397;11.11690603;11.07947518;10.84909953;6
15.30760756;11.78851932;3.865095692;39.99622684;31.97987798;13.35107635;2.492112251;2.744011913;4.819734254;4.909073118;6.629872953;27.39335007;11.14754115;11.10678349;10.83704762;6
15.9859583;14.95465244;5.023083087;42.7772245;40.69538512;16.65127333;2.582259946;2.680866277;4.056281163;5.495359084;6.090162497;17.49222701;11.10330432;11.08437628;10.84938909;6
18.54617003;15.54961978;4.142753405;44.36332304;38.34140839;13.98649725;2.169503627;2.34976454;4.669304806;3.188498673;4.242499758;25.03590675;11.28942989;11.25636853;10.88979776;6
16.43626148;15.17749746;4.255620531;43.41267571;40.717473;14.16444166;2.4671357;2.56143404;4.207411776;4.649856333;5.208043697;20.41570061;11.11618132;11.0990873;10.84015489;6
20.10739491;18.98312685;6.592987241;49.54665845;47.50384272;19.91787279;2.334130254;2.395538045;3.562772808;4.168821715;4.423937539;12.89808741;11.24973271;11.23085152;11.00692231;6
17.71504792;15.48976439;4.357785919;43.86293808;39.47027998;14.46976657;2.356997986;2.539791166;4.340861522;4.368936579;5.493657181;21.21937405;11.24025202;11.20987091;10.88381067;6
17.5286728;15.34183347;5.825669148;44.92870825;40.70856558;18.14119709;2.468246501;2.661757213;3.814308748;4.910887672;6.061534593;15.53050537;11.18394413;11.14444367;10.9582534;6
17.94774331;15.90096462;4.770078279;45.32149167;41.02713609;15.839374;2.368116669;2.495099227;4.286431489;4.313373302;5.054010484;20.1580051;11.19830195;11.17484209;10.87883974;6
20.58593943;19.30630162;4.7721489;49.18037213;46.59004018;14.79202493;2.111634448;2.163025565;4.133671515;2.802868506;3.063892816;19.68800681;11.28151478;11.26998178;11.00489625;6
16.60348481;15.49456053;4.038278553;41.94263738;39.67709883;13.81737016;2.319966625;2.396968452;4.525099792;3.913131344;4.341015892;23.51335142;11.19143483;11.17620832;10.82540951;6
17.86262443;16.22227872;5.013831746;44.50301902;41.07315041;16.14056909;2.296506857;2.404043283;4.139390922;3.90383136;4.566993499;18.75089932;11.21565815;11.19905593;10.9318597;6
18.28214181;16.4585221;5.818719567;46.81728505;42.87326979;18.47195896;2.481780251;2.579270768;3.866032287;5.107578314;5.674709101;15.72727789;11.18391508;11.16496249;10.9268534;6
19.05042684;17.17273985;5.397202832;45.14963991;41.84440514;16.34340415;2.229126081;2.383039518;3.786071229;3.692388189;4.550611688;15.73089953;11.31768091;11.28705473;11.02331642;6
14.43650995;11.50055088;3.715385001;37.97298852;31.06942261;12.98071681;2.536183123;2.681940992;4.797295643;5.217683233;6.078367392;27.07017511;11.13727903;11.1063241;10.80546623;6
20.45534008;18.18670064;5.458940073;47.96268801;43.83886887;17.08958881;2.223836442;2.364243292;3.80983853;3.707168719;4.443681093;15.4322337;11.34053288;11.30944764;10.96073807;6
19.75828248;17.79317485;5.21923154;46.84028618;43.25226374;16.23978266;2.192038501;2.338991037;3.971189032;3.470809278;4.320137187;17.16236538;11.30935609;11.28215484;10.98971396;6
18.19865824;16.62373259;5.911749183;46.61184152;43.51944405;18.45265292;2.431073947;2.561037393;3.701436828;4.676740754;5.43189476;14.28183595;11.17674558;11.15303456;10.93789112;6
18.16662044;16.61353743;6.062958426;46.58584853;43.67866934;19.16348084;2.480076989;2.604208034;3.881430637;5.000018717;5.68162544;15.82560006;11.18521503;11.15552851;10.9430183;6
18.97522767;16.96664278;4.028551452;46.41513488;42.31290051;13.67933824;2.238632602;2.343590665;4.577568721;3.565262113;4.130781219;24.29774802;11.24876886;11.22707453;10.85918754;6
17.51141249;16.26159355;4.406234591;45.49100468;42.7009893;14.47384877;2.387406637;2.450324535;4.355582891;4.184886757;4.550104871;21.83731052;11.14079406;11.12870583;10.88933408;6
15.63186098;14.73543824;4.753544132;42.04652424;40.11789498;15.66543434;2.598355234;2.662933165;4.129139178;5.616306457;5.963361645;18.5037853;11.09272333;11.07904298;10.86970555;6
17.5058536;16.59591115;4.056484606;45.63637126;43.66257357;13.22458832;2.358697231;2.404386377;4.517884566;3.919976409;4.158283988;24.90702218;11.12922609;11.11820805;10.90814126;6
15.32933655;14.71652336;4.880150549;41.87385364;40.37413855;16.64153686;2.648290657;2.654511437;4.153294569;5.992474955;5.936603204;18.23593074;11.06299332;11.05700704;10.79670029;6
15.80291736;14.22656635;4.169582871;40.94177277;37.60807917;14.06128731;2.365288896;2.484308138;4.510204424;4.028665005;4.721023756;23.27763113;11.14371206;11.12123838;10.85298746;6
23.13560543;20.44782421;6.293692986;52.08581922;46.95801543;18.40691669;1.99419241;2.103019612;3.627578353;2.482743041;3.02932082;13.81998185;11.38705381;11.36613863;11.09115087;6
18.34373074;17.33441006;4.91501017;46.83186933;44.53680135;16.02970953;2.35135828;2.380194514;4.087023098;4.095211843;4.211255822;17.95026373;11.17124023;11.16402859;10.89619437;6
13.55031705;11.65256333;3.597794933;37.69279805;33.2328614;12.59789764;2.650513361;2.817376599;4.840975469;5.700658114;6.819900847;28.7418004;11.0284013;11.00086257;10.77576518;6
15.79335206;14.73360454;4.537300065;43.04844505;40.56003678;15.87325111;2.601014035;2.648622862;4.351366786;5.496940859;5.728304843;20.29670313;11.06477906;11.05308023;10.76634621;6
19.73011048;18.7090672;5.766189365;47.51383891;45.48179966;17.1550068;2.142624172;2.198432541;3.620038153;2.982540439;3.289922117;13.88168328;11.26816716;11.25800951;11.03767235;6
17.81210706;16.39764007;4.939360669;45.39529039;42.41347785;16.52232874;2.414898418;2.49890498;4.203765831;4.63487781;5.096625918;19.13037749;11.18387799;11.16784104;10.85179581;6
17.64515918;16.6944361;5.158232017;44.80407763;42.81925549;16.19711137;2.305107241;2.370873568;3.849601781;3.760368436;4.150625687;15.89010541;11.17748302;11.16697868;10.94251261;6
17.85045496;16.72574581;5.030232988;44.98504595;42.69451289;16.27225137;2.381577446;2.447822064;4.107252768;4.440516653;4.771738034;18.44338665;11.20416157;11.18993504;10.91404807;6
17.58723958;14.91711354;4.972134261;43.8696575;38.113232;15.0602181;2.281776647;2.426603536;3.770370585;3.633293825;4.487295785;16.06171437;11.21868202;11.19239958;11.00268904;6
20.53076268;17.73200968;5.243287337;48.51457996;42.8098448;15.71244957;2.07071613;2.187803795;3.798843797;2.590878581;3.194076125;16.22723679;11.29948305;11.2759268;11.03709132;6
17.77825675;14.6218777;5.107963126;43.61192344;37.34153933;15.891562;2.28680253;2.540417683;3.959494825;3.823327306;5.391076458;17.33742641;11.25482007;11.21194728;10.97836051;6
21.07951376;18.04202301;5.945306722;51.19143846;44.88634769;17.24129067;2.184289996;2.333731613;3.485037651;3.189391778;4.037280224;13.28722334;11.25730346;11.23195847;11.06095491;6
17.66794178;15.17341593;5.453593057;44.34045849;39.01972784;16.85230891;2.314599748;2.45343692;3.789143061;3.873901589;4.660244011;15.49358975;11.20782522;11.18071754;10.97100456;6
17.83563317;15.07475807;5.368988458;46.3357708;40.04821675;16.97981416;2.399521779;2.561261187;3.948916378;4.275738008;5.363523241;17.35798036;11.14280713;11.11972216;10.92736225;6
16.19009068;13.18200082;4.837382119;44.05451918;36.84552956;16.03047068;2.555588644;2.752971752;4.017266131;5.14835645;6.495567109;17.59068242;11.06153072;11.03394889;10.83020533;6
18.23080968;15.74586068;4.79881079;44.25623873;39.07949659;14.80151481;2.248321271;2.363948031;4.201557541;3.701614948;4.324319551;21.10790109;11.26742371;11.2423405;11.00966651;6
17.12252874;14.75728666;5.184464374;40.90876041;35.92221555;16.45151074;2.24245267;2.335826106;3.838222026;3.849722824;4.325010777;15.61040892;11.29849542;11.27726301;10.93063737;6
21.19921682;18.21905626;5.448014901;50.69645704;44.64843157;16.00623478;2.171340369;2.29613251;3.780498758;3.18863524;3.834326924;16.59510999;11.29044557;11.26263364;11.06819891;6
16.74436791;13.94066468;5.374273838;43.0485708;36.91487803;17.36112498;2.492082018;2.689682018;3.966236854;5.140627655;6.450004723;16.75282278;11.17842101;11.14734062;10.90142775;6
16.02358774;14.07867588;4.541088819;41.62407;37.70072958;14.52678523;2.498409538;2.70583148;4.066267857;5.042017755;6.404895718;19.22246488;11.15772553;11.12599594;10.91128677;6
15.9481401;14.35216346;5.051559418;40.85984926;37.93917323;16.5580485;2.523326683;2.6890936;4.144836395;5.467769882;6.419468109;18.46819296;11.18934037;11.15322142;10.89504883;6
12.57697894;10.76461377;3.774373613;35.14170263;31.13481396;12.86418343;2.852991424;3.090103421;4.569566549;7.556804867;9.279328585;25.31168648;11.0435165;11.0061771;10.81463574;6
21.77171937;20.08003575;6.69999114;50.31480753;47.51346544;18.65053825;2.090817474;2.204206757;3.375572917;2.842910941;3.402054015;12.11183785;11.35300533;11.32567441;11.15057644;6
12.10734675;10.06716516;3.646432369;35.48158202;30.4735588;12.35977591;2.939372574;3.17574132;4.383281301;7.799710374;9.588892285;23.86949538;10.94981149;10.91474145;10.78684954;6
17.00138683;15.19373883;4.916188979;43.83829155;40.05006142;15.15243464;2.374306749;2.50616305;3.789259369;4.115993416;4.89900167;16.36663232;11.15647965;11.13204646;10.95752185;6
17.9780649;15.67002781;3.857392983;43.34247656;38.74916548;12.52538018;2.238396953;2.365582363;4.519046096;3.65833232;4.324908642;25.08307468;11.28236037;11.25307469;10.93582089;6
16.50177977;15.31614237;4.652054826;42.72624624;40.55965914;14.92566373;2.412920042;2.528586963;4.1884672;4.382669086;5.008544475;20.26390909;11.15371916;11.12738562;10.92303641;6
14.58149578;12.6453672;3.768976516;36.78598111;33.26841058;12.12527586;2.318921334;2.58204097;4.442412376;3.863191463;5.449750748;25.14398102;11.19626798;11.15148638;10.92444126;6
13.14442146;12.58034393;4.536186745;38.53999011;37.40607435;15.49960794;2.895871016;2.966477652;4.07091935;7.357574219;7.765742338;17.67971582;10.94323913;10.92589882;10.76530751;6
15.87523307;14.09514454;3.936756503;42.73305003;38.74213929;13.53974304;2.534765351;2.671892304;4.64364725;5.059837753;5.95914597;25.6378288;11.08368479;11.06083492;10.80892651;6
15.38968118;14.49617465;4.853898931;41.67304253;39.91580384;15.83180018;2.576655639;2.667811526;4.051501059;5.333460778;5.866108222;17.98837781;11.07792629;11.0582662;10.87284395;6
13.7495069;12.18092217;3.745824088;37.7658524;34.25309536;13.02252299;2.557034435;2.706668282;4.597852511;4.978085102;5.918789883;24.98832776;11.04471375;11.01866097;10.77858623;6
15.1267008;15.10190728;5.457535904;41.01067857;41.09415934;17.36550529;2.600912292;2.592780746;3.779417589;5.588619472;5.406725715;15.04462968;11.07539953;11.06939548;10.89764043;6
21.86130116;19.9205498;4.603222849;49.37120189;45.46670419;15.65814324;1.993862549;2.047287122;4.291640852;2.477228868;2.70562791;19.7358425;11.37941368;11.36838277;10.84665979;6
15.72926875;14.7038685;4.196635771;41.56610238;39.50035246;13.82645327;2.510916476;2.594801337;4.339924841;5.029017895;5.493267162;22.20265012;11.12061919;11.10106696;10.87431078;6
16.59905272;14.95665372;5.542936005;44.98836767;41.56733861;17.80368982;2.654872899;2.779748794;3.859596128;5.911298643;6.621272039;15.60951227;11.08867913;11.05830285;10.89447065;6
14.45604698;12.34269061;4.363525872;40.4365253;35.54166719;13.93778914;2.8139561;2.995943186;4.016714331;7.023816428;8.245765427;19.297972;11.0394686;11.00692775;10.89117136;6
18.37015378;16.47924179;5.977777906;47.5563187;43.77954202;18.58923998;2.501355684;2.643017236;3.746150542;5.063013448;5.88903385;14.66265269;11.16713299;11.13758532;10.95642389;6
17.92670773;15.55446407;5.383388421;46.45940201;41.18211983;16.56514078;2.465192618;2.601101709;3.736415268;4.783173902;5.634995536;15.41479124;11.1587519;11.13579489;10.96081494;6
16.75784332;13.82880686;5.163151427;42.71916687;36.99188308;16.76514642;2.547201246;2.826009965;4.144181484;5.585459391;7.367128323;18.49738648;11.20875579;11.15421272;10.92065053;6
16.65469174;13.00508121;4.686240292;43.0038853;35.40730014;14.60852614;2.598936321;2.955228028;4.004589673;5.875946576;8.319727966;18.55312925;11.18813559;11.13236145;10.9668695;6
14.34201838;12.49342795;4.794070513;41.58550962;37.18548658;16.16482617;2.844193386;3.008065276;4.061250583;6.904676884;8.052665987;17.74458792;10.96557062;10.93470552;10.79408191;6
13.48240454;10.28246348;4.021262867;36.19644748;29.27420525;13.07272453;2.6421704;3.032929861;4.390595445;5.850464676;8.565471223;23.63104606;11.10978249;11.04605538;10.89886328;6
16.40471293;14.1553293;5.184701291;43.38655586;38.47190004;16.13387651;2.524185794;2.677350847;3.901473926;4.982777366;5.913296945;17.07232052;11.1287621;11.0970944;10.95529942;6
20.15696653;18.25467094;6.508842995;48.38398875;44.5740773;19.91135286;2.2633191;2.352484255;3.670486303;3.907659161;4.372855357;13.89739842;11.29320962;11.27405237;10.99416399;6
19.85508544;14.59097826;3.79789779;46.70048729;35.88267415;12.43869516;2.176507997;2.4412245;4.638463037;3.363686872;4.931819541;26.1744694;11.32715917;11.27909755;10.93481577;6
17.31789324;14.16182045;4.928038708;44.4727982;37.49865991;15.0082364;2.416001772;2.590400017;3.806848699;4.392899909;5.44270873;16.67686859;11.17611411;11.14106803;10.98702805;6
17.61384754;14.39548277;4.785859298;46.08746585;38.91349309;15.59707292;2.492431796;2.693902518;4.10576123;4.937969513;6.220775443;18.68976464;11.14119863;11.10482738;10.88688334;6
16.13236756;14.7226524;5.150958842;44.51292253;41.20961328;16.86339019;2.617545652;2.695267198;3.929689674;5.49373034;5.937347165;16.51037658;11.04110945;11.02421853;10.84946476;6
13.87489406;10.48238335;3.836141673;38.73460843;30.49487892;13.58459839;2.697252985;2.988322447;4.648891105;5.97091557;8.01821628;24.98502531;11.02977013;10.98559954;10.75188289;6
16.02876718;13.58648068;4.959277151;44.63357854;38.84181055;16.24425044;2.671225857;2.837702502;4.066497681;5.763583065;6.8842601;18.30211495;11.03365663;11.00352622;10.85768108;6
13.55926791;10.29553439;4.104006795;38.46146635;30.50656653;13.96799227;2.854449301;3.171660497;4.406699553;7.330908256;9.735220651;22.76630414;11.01282257;10.96588523;10.80310149;6
13.62518491;10.68427561;4.182538215;36.50367588;30.21475;13.94070899;2.730040104;3.109371521;4.49229271;6.794633311;9.597640853;23.81256439;11.12256229;11.06512114;10.87129956;6
19.76208857;16.60822894;5.629260663;49.55241661;42.55319375;16.99745964;2.339903491;2.463041077;3.702761797;4.090422496;4.788238667;15.01314742;11.21199249;11.18827916;11.00244537;6
22.51589274;19.4709959;7.344730415;53.28608209;47.18177723;20.58010809;2.159491165;2.292932386;3.273494318;3.208851207;3.931733198;10.87429645;11.30939604;11.28396467;11.12484999;6
21.10500069;17.8233539;5.783149193;51.69807097;44.30619586;17.22839286;2.199588922;2.292720201;3.667318045;3.239726121;3.777020772;14.56928041;11.2408745;11.22554132;11.0328885;6
20.32020849;16.94133498;5.420447716;50.03478992;42.50492402;15.8310755;2.221690266;2.335144283;3.644290043;3.318880446;3.962174229;15.16804194;11.23478621;11.21474232;11.05891766;6
20.64781535;17.86138784;6.319713465;51.2633876;45.12659806;18.96722518;2.275944752;2.386074018;3.617514992;3.71711522;4.362126001;13.80133785;11.22223067;11.20397768;11.01366435;6
21.4378313;17.19037383;6.944070128;52.04505089;43.11952521;19.84328873;2.221179987;2.426511013;3.397945455;3.466718553;4.69897786;12.16181203;11.2642785;11.22973348;11.09025335;6
20.29596393;15.88883945;5.994716546;50.69084047;41.46826319;17.92512442;2.368931659;2.664019942;3.682829273;4.332914538;6.245521225;14.76288651;11.22563264;11.1798884;11.02670941;6
21.91440536;18.04673054;5.658530572;53.17512375;44.75428205;16.34976018;2.176267842;2.305589498;3.535257176;3.138341557;3.846788947;14.18812334;11.257684;11.23470058;11.06852639;6
21.31748297;17.08355484;5.981578217;52.08394143;43.24097574;16.91843863;2.262472551;2.473741697;3.382277769;3.669369345;4.90777891;12.57262569;11.25899942;11.22082357;11.10128636;6
23.61739745;19.85943086;6.870619915;54.52977916;46.9891362;19.12739692;2.029570499;2.163865817;3.351912253;2.498672948;3.189025796;11.96570584;11.34118552;11.31485584;11.14107139;6
20.11618012;14.37354382;5.057245439;48.35615253;36.97969662;15.74597722;2.421030511;2.908731219;4.162542657;5.011426654;8.459642223;19.3447148;11.32057703;11.25258833;11.02155511;6
25.04131033;21.1662198;7.567823903;57.9635897;49.8630808;19.63185778;2.065904928;2.146426521;2.965975267;2.637717093;3.029325996;9.134966175;11.34657133;11.32565779;11.23445671;6
20.00129053;15.09217825;6.294735038;48.1131546;39.05852343;18.4110119;2.47851605;2.95108165;3.831690613;5.354813504;8.503184324;16.22939147;11.33071171;11.25562053;11.11229823;6
23.61751302;19.21206623;5.905115492;52.66237519;44.35464633;17.29999311;2.071612374;2.250614002;3.58274155;2.957770825;3.886115919;13.69157513;11.42471316;11.38662897;11.08046183;6
19.50746772;16.18317577;5.611347387;46.80907151;40.58117029;16.64846596;2.315853446;2.564161528;3.677880276;4.193994945;5.651384957;14.70385521;11.3069026;11.25838678;11.05452334;6
20.82114267;16.44237896;5.506878313;52.11366835;42.64867581;16.79094732;2.324307762;2.558132324;3.67726911;3.96129466;5.421977955;14.64805546;11.21508346;11.17748388;10.98196192;6
20.32609868;17.81939372;6.431690705;52.01597706;46.66432036;19.31961007;2.380870679;2.510827617;3.489964009;4.199321236;4.937219783;12.53210775;11.17512778;11.1492565;10.99368478;6
22.60477919;18.70626849;6.122856185;52.11081707;44.34265016;17.91566368;2.08206177;2.241907467;3.649193208;2.878260457;3.752990515;14.40645256;11.3526465;11.32289954;11.07941299;6
18.68374399;15.49574319;6.22221516;47.07746467;40.68810459;18.41221965;2.408764822;2.649483148;3.584421074;4.531692674;5.988920137;13.73090525;11.21471015;11.16903377;11.03752972;6
20.83159401;17.76997427;5.56432022;51.42991874;44.681558;16.60645115;2.245972689;2.361405155;3.609434539;3.507426037;4.16811126;14.34826805;11.23125365;11.21230269;11.01783049;6
15.19595969;12.72780872;4.038806321;40.52921889;34.94653663;13.49535753;2.549477649;2.728106659;4.479287158;5.212712208;6.323765807;24.01734431;11.10823809;11.07619845;10.85566679;6
19.80050003;16.83348935;6.21132851;49.44946158;43.17608209;18.45298222;2.323219878;2.485456594;3.486265592;4.010572557;4.962886034;12.67492702;11.21743429;11.18883538;11.01536609;6
20.15909301;16.12600931;5.404495269;48.05193019;39.46780385;16.89948449;2.161676043;2.327950852;3.845325618;3.199058092;4.181904883;15.6704771;11.29386549;11.26626923;10.96567795;6
20.08272852;16.78201661;6.004243328;49.13989103;42.55210743;17.85787369;2.294722299;2.517228637;3.663471017;3.955685391;5.320698005;14.42504546;11.25838667;11.22047011;11.04029145;6
21.28326669;17.30280179;4.892587756;50.60308847;42.17745696;15.20862246;2.130332521;2.277574648;4.015259149;2.975058539;3.785120402;18.46825348;11.29449479;11.26804459;10.98039438;6
23.84434326;20.05311768;5.854345799;55.56085791;47.47401867;16.55085911;2.04436982;2.131477021;3.592365805;2.496029439;2.951922135;14.74524197;11.32587454;11.3084933;11.12947014;6
20.13493513;17.1926987;6.153572639;50.41519587;44.06772006;18.7231776;2.367467685;2.516248652;3.705551149;4.350558534;5.25500556;14.5682795;11.21755623;11.19300591;10.99612787;6
20.48194226;17.32222132;5.903512928;49.51791437;42.95110451;17.60687034;2.219781387;2.373091247;3.694480525;3.532128071;4.429636197;14.84843849;11.27102962;11.24405948;11.03528071;6
19.74167322;16.31247689;5.535258336;48.76968488;41.66180285;16.1058018;2.344322707;2.555827538;3.488762934;4.216220364;5.512899177;13.59704128;11.24600752;11.21095733;11.05379565;6
20.44933817;17.07847556;5.587141349;49.07210756;42.3184397;17.23611164;2.241336925;2.425605121;3.880165765;3.67878365;4.738283968;16.09239862;11.29344423;11.25866205;11.00021286;6
20.16302623;16.75812069;5.100460737;49.98839978;42.48841191;15.28382804;2.268489249;2.407614752;3.666264961;3.62388876;4.438278272;15.23149781;11.22651196;11.2027875;11.00937121;6
20.49257466;17.65797199;6.410697501;50.51012828;44.70963172;18.98303136;2.294657511;2.451108804;3.531743401;3.859511064;4.758674665;12.97556737;11.24351026;11.21418201;11.03648387;6
16.83496479;13.52571037;4.438555535;42.89900031;36.08598214;14.29936473;2.508847947;2.804018826;4.241872452;5.270961233;7.182861174;20.81943311;11.20227429;11.15358572;10.92618763;6
24.63233096;20.73458688;6.862969212;57.09376015;48.71790911;17.87429447;2.036659077;2.101771213;3.081309406;2.422960068;2.751523872;10.5609724;11.34010859;11.32393815;11.23168136;6
19.56662005;16.96210475;5.71615739;47.46759513;42.38533019;17.28755664;2.309125546;2.464756735;3.697532574;4.086940199;4.940569708;14.53251495;11.28088686;11.24752042;11.01874852;6
17.6797761;14.12424687;5.136127419;43.86815685;36.39455494;16.06848455;2.40898031;2.671684765;3.982503586;4.791981634;6.557878406;17.56647902;11.24242476;11.20398644;10.96917566;6
19.57117542;17.01700798;5.600243081;47.12245944;41.96884199;17.12910923;2.209631605;2.358471974;3.780914553;3.492962223;4.36240173;15.18456855;11.27811278;11.25282936;11.00321772;6
21.19626595;17.65169078;4.467497997;49.6732992;42.31892825;13.86813657;2.099679457;2.234663651;4.212350625;2.852037416;3.61131958;21.0452481;11.32199934;11.29766565;11.01027979;6
18.50077432;15.86364144;5.645902675;48.36100878;42.65879016;17.84353287;2.500851651;2.667536173;3.87845376;4.952308665;5.978940081;16.01569127;11.14786891;11.11592208;10.93340391;6
19.5218619;17.19235777;5.519070898;49.49419091;44.08173907;16.54442566;2.271247335;2.344461972;3.559263062;3.489321714;3.933458261;13.36467472;11.17696213;11.16493571;11.0013678;6
19.0734637;16.35548994;5.313008506;49.23247643;43.23654397;17.10937219;2.440352466;2.597139264;4.038546812;4.670047849;5.663337045;17.76936471;11.16197297;11.1368335;10.90987263;6
19.2293901;16.11075606;4.572413939;49.78495146;42.34815192;14.27347477;2.34735982;2.453036292;4.131717282;3.904047222;4.567233605;19.98849119;11.14193159;11.12638696;10.96687742;6
19.69836354;17.03860022;5.7915145;50.42752384;44.40770054;17.47921732;2.394617678;2.492230756;3.565188423;4.333649811;4.88320576;13.29879805;11.17479872;11.15440163;10.99117862;6
21.34647359;18.89640733;5.864201954;51.4266185;46.1917901;17.18803903;2.130199319;2.222036863;3.499168907;2.87858916;3.394647971;12.86814218;11.2656649;11.25063466;11.05073671;6
26.14280734;21.8504357;6.128607695;58.56753497;49.82080457;17.04666264;1.932111306;2.035758219;3.481809718;2.07081274;2.591699453;13.58475273;11.38859917;11.37094833;11.15758274;6
20.47353073;17.74692778;5.445289386;51.24352259;45.11918129;16.93573506;2.311103131;2.405657904;3.914137537;3.918011277;4.461378437;16.77320833;11.20970457;11.19305583;10.971074;6
15.43862488;12.43680658;3.928113828;41.70865224;34.68199967;13.03241596;2.575090425;2.787831044;4.436767003;5.318506192;6.732141413;23.94829581;11.08308323;11.04890405;10.85681;6
19.60635093;16.63256017;5.310897436;50.67467657;43.66242073;16.83394763;2.391078126;2.481434106;3.915358994;4.22867734;4.753936313;16.57521952;11.15326419;11.13596568;10.92798946;6
19.72884692;16.59319719;4.910635864;48.43834849;41.62988706;15.14097219;2.19535412;2.322267175;3.991434273;3.182098663;3.883344697;18.20103126;11.23573955;11.21239926;10.98830872;6
21.55923323;18.46582994;5.300927638;53.59663133;46.45584825;16.49943098;2.217939693;2.29878118;3.887675372;3.286066338;3.761344165;16.32612096;11.20996873;11.19805065;10.96899203;6
21.509182;18.6381364;4.879942523;52.93041709;46.36771756;14.17627183;2.177332086;2.235266162;3.840847183;3.031791072;3.335544383;18.20637522;11.22845172;11.21606957;11.07597568;6
19.2795126;16.89425003;5.679922491;48.75175222;43.24587814;17.87567969;2.351989418;2.423681418;3.778655876;4.199648772;4.616811341;14.81791111;11.1919539;11.17848213;10.93689166;6
